"order_id","products"
57220,"18285"
57286,"13176"
57314,"24852"
57464,"23909 24852"
57492,"8048 8571 12341 21292 33768"
57499,"32655 39947 44632 47672"
57541,"None"
57614,"12935"
57766,"20842"
57799,"None"
57816,"24852"
57819,"12714 13176 19057 39558 44359"
57971,"None"
58029,"13176 21709"
58146,"35782 46935"
58195,"29447 39475"
58201,"None"
58251,"43295"
58257,"None"
58274,"None"
58386,"24852 27966 38241"
58422,"32442"
58481,"49235"
58536,"21903"
58584,"21386 42078"
58758,"5161 16797 33081 41787"
58809,"12779 17021 18792 21137 22366 24004 26209 27663 32293 35221 38777 39242 40706 47626"
58816,"None"
58937,"13176"
58980,"36011"
59031,"19660"
59055,"None"
59057,"2855 24852 39947"
59141,"3599 13249 14778 24852 41220 47766"
59163,"None"
59201,"13176 43643"
59291,"None"
59379,"5721 11331 27662 43154"
59386,"None"
59391,"None"
59392,"None"
59423,"311 3957 21903"
59495,"7731 21292 31985 32403 32538 32689"
59499,"6187 8174 19057 28879 32642 34217 37935 38772 40174"
59519,"24852 47058"
59647,"14218 42265"
59684,"None"
59794,"None"
59803,"19057"
59832,"11520 24852"
59834,"47045"
59850,"432 13629 16349 28745 36865 47875"
59873,"None"
59877,"None"
59885,"None"
59895,"None"
59929,"None"
59961,"4462 35951 44632"
59994,"12341 13176"
60054,"47144"
60060,"None"
60115,"5479 13176 27845"
60152,"None"
60213,"17948 24082 24489 33424 46813"
60224,"None"
60225,"26620"
60340,"165 4193 19660 20144"
60350,"None"
60396,"24838"
60402,"None"
60461,"19173"
60526,"4809 11193 32515 37971 41806"
60535,"None"
60560,"40939"
60752,"13176 36342"
60798,"22935 24852"
60878,"22035 22935 28204 45007"
60884,"13176 21137 35221 41543"
60993,"None"
61192,"24852"
61209,"24852"
61318,"9387 13544 15097 15187 26861 29487 31173 37592 38664 41290 42731 42913 43772 44142 44177 46586"
61342,"None"
61362,"None"
61374,"None"
61423,"None"
61478,"None"
61491,"None"
61501,"14660 21019 30489 34034"
61544,"2966 5031 6774 14462 15017 21137 22035 27966 33787 40709 46747"
61551,"None"
61591,"7500 8277 9076 23909 27966 31964 38164 42736 42768 44912 49533"
61697,"None"
61739,"None"
61746,"23909"
61776,"169 277 2632 3389 3995 4289 8536 13187 13249 13423 14118 17008 31443 37509 38371"
61782,"22598 31467"
61838,"None"
61869,"24852"
62089,"22166 25469 38948 48667"
62146,"27845 43394"
62166,"13176"
62172,"4210"
62349,"5077 19389 24852 41488"
62415,"11481 24852 37691"
62499,"5479 23288 30027"
62566,"5612 14996 47626"
62758,"6846 28881"
62771,"None"
62797,"None"
62904,"None"
62964,"None"
63007,"39993"
63055,"None"
63059,"None"
63146,"None"
63199,"13535 16974 35561"
63213,"1514 38185"
63284,"None"
63285,"17622 21137 23540 27247 47209"
63367,"None"
63382,"2240 24852"
63389,"19057"
63466,"None"
63471,"None"
63558,"None"
63570,"37980"
63648,"None"
63676,"None"
63684,"11233 33754"
63768,"None"
63793,"7628 34466"
63871,"13176 19660"
63986,"7521"
64145,"10749 13176 35065 47209"
64170,"23734 49235"
64244,"None"
64354,"9829"
64359,"24852 38772"
64365,"4210 15613 16797"
64387,"None"
64401,"8710 13176 15842 19057 28928 47144"
64437,"None"
64507,"33847"
64509,"None"
64567,"None"
64750,"None"
64803,"None"
64814,"38768"
64834,"14146 47766"
64882,"None"
64899,"6182 12916 21999 24810"
65008,"27966"
65367,"17461 41950"
65392,"None"
65428,"20327 25199"
65432,"None"
65434,"14947"
65467,"24852"
65626,"19678"
65645,"None"
65734,"6760 23794 30633 48961"
65761,"35772"
65769,"3721 9018 14289 18565 29640 30718 41808 45223 48057"
65824,"None"
65847,"8968 43988"
65865,"19677"
65916,"None"
65970,"28476 45603"
66062,"7139 33401"
66111,"None"
66134,"None"
66136,"6656 9339 13176"
66160,"None"
66212,"None"
66213,"None"
66220,"21883"
66273,"None"
66278,"None"
66427,"None"
66542,"24852 30353 34640"
66608,"24852 29487"
66674,"4793 9595 21137 29118"
66690,"22935 24852 25659"
66729,"5479"
66767,"7544 40001"
66818,"6015 13263 24799 28465 35221 44632"
66879,"49381"
66953,"None"
66966,"7916"
67072,"19604"
67172,"2014 5077 39160"
67225,"13176"
67252,"None"
67271,"4920 4945 8138 12075 12614 13176 21903 24838 36865 37646 37687 47766"
67297,"None"
67364,"6184 8571 13176 16797 17122 19691 21288 43352"
67379,"None"
67403,"5782 43867"
67424,"1940 3596"
67432,"None"
67449,"None"
67529,"None"
67552,"4067 4776 10070 11399 22491 29908 41072 46616 48385"
67634,"None"
67656,"None"
67671,"24852"
67716,"None"
67802,"None"
67834,"13176"
67841,"None"
67890,"12271"
67918,"None"
67942,"None"
67973,"None"
67982,"554 5748 7407 15255 27629 31808 34405 48370"
68007,"None"
68008,"20940"
68042,"8424 11422 19003 20114 20561 35042 46979"
68111,"None"
68117,"17341 21333 21386 26165 35914 49030"
68190,"None"
68208,"None"
68231,"None"
68252,"None"
68298,"None"
68307,"None"
68331,"None"
68363,"5785 6287 7521 13176 20734 21903 24489 28278 28849 28985 30391 45374 48628"
68365,"13176 20327 27392 27966 33754 45866 46584 47823"
68406,"None"
68484,"None"
68542,"11073 22619 31231 40454 44051"
68550,"None"
68643,"10172 30489"
68673,"9068 11331 22736 23296 44129 47766"
68836,"37173"
68843,"6647 31040 37067 38548"
68882,"37317 38768"
68919,"None"
68929,"49520"
68974,"1940 21903"
68980,"3896 5785 11520 13176 19057 27966 29447 43234 43654 49192"
69141,"None"
69247,"None"
69314,"25695"
69343,"None"
69372,"14642 37292"
69397,"25890 36011"
69452,"None"
69463,"8571 31985 37317"
69550,"3298"
69551,"None"
69566,"27966"
69567,"4533"
69663,"43154"
69687,"14084 35504"
69694,"21903 24852 26209 28199"
69748,"24852"
69799,"3957 24241 28553 32505 43295"
69867,"None"
69897,"28021"
69932,"24852 29118"
69937,"13176 49235"
69953,"27845"
69974,"3376 5612 8381 27156 33787 39877 40571 40706 45066 47626 47766"
70159,"38689"
70175,"None"
70211,"None"
70244,"19348 44799"
70277,"1511 11520 13083 13176 36127 47209"
70310,"6615 12341 21903 43352"
70472,"10453 24852 43209"
70503,"47209"
70523,"None"
70527,"24852"
70560,"11538"
70603,"None"
70679,"27845 38689"
70691,"16083 21137 30489"
70724,"35649"
70748,"None"
70831,"3 16521"
70845,"8012 22025 24024"
70904,"None"
70934,"4605 4962 13176 20899 21162 21903 23576 27690 27966 28465 32018 36406 38141 38544 45007 45495 45504 47672 47766"
71030,"None"
71050,"None"
71053,"None"
71133,"5646 5785 6902 11712 16793 16797 23233 31717 41787 49235"
71174,"13176"
71252,"1104 12315 28123 44193 46990 47209 48679"
71306,"None"
71423,"None"
71434,"130 4913 9076 32478 40199"
71462,"196 31651"
71473,"None"
71480,"877 4942 19348 25278"
71563,"13249"
71601,"14165 21288 33647"
71622,"11520 12614 21137 21903 24852 27900 39928 40706 47766"
71694,"None"
71736,"None"
71742,"5077"
71777,"10804 12020 20082 32989"
71785,"None"
71816,"3696 11379 22952 26604 27958 28204 28419 33515"
71853,"None"
71868,"15739"
71871,"2120 21630"
71889,"32211 41618"
71897,"13176 21137 25138 35951"
71906,"13176 13575"
71939,"None"
71975,"5077"
72012,"24852 28156 35871"
72073,"24852 39108 40002"
72140,"None"
72197,"None"
72359,"10106 10603 12276 13646 20947 21376 27845 41290 44632 47626"
72374,"196"
72511,"18618 19660 24852 42504 47766"
72520,"None"
72559,"29447 31076 44329"
72589,"14947 44632 47209"
72607,"5785 24852"
72746,"None"
72763,"None"
72767,"24852"
72830,"None"
72923,"10957 24852"
73009,"None"
73035,"1940 47144"
73042,"13157 13966"
73051,"None"
73125,"19348"
73136,"3919 13225 43565 46979"
73143,"31182"
73184,"None"
73268,"1117 7158 11029 11826 12888 19863 26032 30170 32315 36865 38400 39604 43565 47059 47626"
73379,"None"
73392,"9387 10957 14104 24852 36691 44604"
73393,"33294 47209"
73435,"None"
73520,"6182 13176 14233 29487 34969 41950"
73558,"None"
73603,"21137 24852"
74088,"329"
74094,"8309 11448 28465 40691"
74116,"None"
74145,"None"
74182,"20842 24852 35321 39275"
74323,"19660"
74459,"25280 25362 49610"
74484,"None"
74493,"12440"
74496,"13176 46654 47209"
74540,"None"
74583,"19219"
74590,"3265 40742"
74636,"None"
74701,"None"
74774,"None"
74969,"None"
75014,"30776"
75047,"24852"
75069,"None"
75242,"7896"
75306,"9076 23236"
75314,"13176 19660 39877"
75330,"15570 29487"
75351,"21137"
75375,"4210 17223 32047"
75503,"None"
75515,"None"
75665,"24852"
75758,"None"
75763,"2086"
75768,"None"
75797,"None"
75802,"None"
75881,"None"
75886,"None"
75891,"None"
75905,"1695"
75943,"30635"
75961,"None"
76046,"39108"
76118,"35561"
76164,"24024"
76188,"48670"
76266,"None"
76335,"None"
76356,"12844"
76383,"24852 32655"
76405,"None"
76455,"3873"
76527,"None"
76623,"10749"
76633,"None"
76823,"432 10957 12743 14553 16464 43474 44085"
76944,"13176 21295 27966 47209"
76989,"None"
77050,"7733"
77060,"4210 19348 27086 27730"
77120,"29487"
77128,"None"
77135,"35102"
77136,"8627"
77168,"13166 13517"
77174,"None"
77183,"None"
77370,"None"
77372,"None"
77376,"49235"
77389,"None"
77413,"38777 45763"
77455,"13646 13740 19348 24850 39228 41844 42110 45066 46206"
77466,"39180"
77547,"None"
77570,"20082"
77581,"None"
77607,"None"
77720,"None"
77795,"None"
77826,"None"
77982,"None"
77985,"2450 8424 14947 15902 21295 24838 24852 26604 27104 27156 38293 38456 41844 42265 43713 44359 45570 47209 47630 48283"
78006,"None"
78014,"None"
78025,"35412"
78071,"None"
78127,"None"
78170,"20794"
78270,"8859 18380 48849"
78299,"None"
78322,"42392"
78342,"5077 24852 43772"
78396,"22662"
78414,"4210"
78491,"None"
78595,"13176"
78616,"19660 44449 48697"
78677,"None"
78696,"13974"
78863,"None"
78993,"3836 9808 21390 33433"
79062,"None"
79103,"None"
79185,"21903 24852"
79187,"30949 37067"
79197,"None"
79234,"19660"
79256,"16083 33120 46485 47209"
79340,"None"
79345,"None"
79424,"None"
79464,"2592 3376 5876 7461 11737 13176 16241 16617 19057 22559 23765 24673 25387 26790 27104 27966 30135 38383 40469 45282 47734 49235"
79522,"40852"
79626,"45 16145 21616 35951 41966"
79669,"None"
79725,"23645 24184 49683"
79726,"40208 41969"
79741,"18176 21162 41177"
79760,"45596"
79762,"47209"
79767,"27845 49235"
79863,"24852 27845"
79869,"None"
79890,"None"
80033,"None"
80052,"8859 10749 11250 17948 24852 26165 32230 39877 42585"
80216,"None"
80305,"None"
80322,"432 47209"
80328,"3957 22959"
80406,"None"
80517,"None"
80532,"21000 27249 29009 44616"
80548,"12341 17924"
80583,"19057"
80620,"None"
80662,"None"
80761,"None"
80809,"None"
80838,"49683"
80876,"4138 4589 5194 5479 24852 30489 31040 38249 43789"
80940,"None"
80946,"None"
80957,"None"
81028,"47766"
81044,"None"
81124,"1103 21903 24852 27044 34668 36011 37158 40545"
81154,"None"
81165,"24852"
81217,"20940"
81258,"None"
81376,"None"
81420,"36650"
81553,"1158 27730"
81735,"None"
81740,"None"
81780,"2966 24852 33754"
81787,"13176"
81801,"196 12640"
81813,"1234"
81894,"21694"
82097,"1710 24184 27521"
82098,"None"
82109,"18523 24852"
82128,"38453"
82217,"None"
82277,"13176"
82368,"None"
82398,"260 4739 8012 16797 19145 24852 32915 34690 36943 45064"
82409,"5884 6187 43772"
82437,"2426"
82536,"3434"
82591,"9884 21351"
82592,"None"
82598,"None"
82619,"None"
82623,"13176 21137"
82652,"19660 22610"
82711,"None"
82727,"4462 40571"
82728,"None"
82780,"None"
82823,"None"
82880,"43394 49006"
82908,"6104 49247"
82951,"24852"
82965,"None"
82998,"46900"
83029,"13176 14376 17878"
83079,"42078"
83086,"24852 43662"
83131,"10749"
83174,"21497"
83204,"None"
83250,"None"
83316,"None"
83321,"45603"
83325,"None"
83347,"4493 24852 44830 45064"
83440,"None"
83495,"24235"
83506,"23909"
83516,"9213 21288 35561"
83611,"None"
83711,"None"
83744,"16291 18770"
83798,"13176 21137 24964 36550 36929 46584"
83851,"44632 46667"
83862,"13249"
83959,"7916 20082 24852 28122 44229"
83993,"8518 13176 17794 35824 44580 49683"
84005,"885 23909 39276"
84054,"19677"
84082,"None"
84131,"738"
84209,"4879 24852 25965 38694"
84363,"None"
84389,"None"
84414,"9154 9419 19958 24561 31683 32402 42193 43428 47672"
84482,"None"
84486,"36335"
84543,"26346"
84561,"12576 14947 20119 21709 22556 24852 26620 27275 28342 30353 35221 39947 44632 45747"
84574,"4210"
84578,"29447 47231"
84599,"21137 37646 38689 43154"
84699,"12240 24852 44632 49191"
84702,"None"
84753,"722 7521 10070 11513 11737 13176 13949 19057 19821 20876 21137 23219 25197 27454 32685 34866 38383 42471 46692 47209"
84768,"None"
84814,"8929"
84836,"28476"
84861,"None"
84950,"None"
84958,"None"
85039,"None"
85069,"None"
85085,"None"
85098,"5385 21372 24852 31960 48004"
85255,"None"
85259,"None"
85298,"47031"
85345,"16797"
85355,"27845"
85398,"13176"
85518,"13176"
85519,"43352"
85604,"None"
85798,"None"
85816,"5132 10749 11109 12756 13176 32665 35921 46979 49235"
85861,"27966 30489"
85876,"130 459 4347 9694 15976 16185 21472 24852 27796 34234 35042 35321 35378 35658 36854 38745 40208 41373 43063 43409 46402 47366"
85889,"12817 26604 38444"
85916,"None"
85942,"36316"
86061,"1463"
86104,"11712 27845"
86105,"23763 24920 28092"
86181,"None"
86276,"1688 13176 19057 35160"
86295,"5015 9623"
86307,"None"
86375,"21386 28590"
86497,"21137 38689"
86501,"21386"
86515,"27845"
86649,"None"
86764,"33198"
86776,"None"
86791,"None"
86915,"None"
86956,"17878"
87008,"None"
87085,"None"
87151,"14335 45681"
87182,"24852 39275"
87335,"None"
87340,"None"
87342,"26209 47209"
87344,"23165 34197"
87353,"None"
87416,"None"
87497,"24852 38544"
87588,"13176 27845 38689 45633 49235"
87598,"44845"
87660,"27845 42244 42758"
87691,"None"
87724,"10227 12341 39275"
87840,"28421 48186"
87871,"None"
87875,"None"
87890,"None"
87935,"24852"
87972,"6347 11520 27845 35815 41458 42234"
87973,"6448 27945 32156 44867"
88101,"5785 17872 19057 22290 30639 31717 42817"
88122,"24852 45788 47626 47766"
88155,"None"
88206,"5479 34969 45007 47626"
88238,"None"
88252,"None"
88259,"13176"
88331,"47626"
88391,"None"
88435,"None"
88514,"16489 24852 25588 36431 39046"
88629,"None"
88665,"19006"
88675,"21903 38689 47766"
88699,"13176 29118"
88709,"None"
88913,"1559 4957 36316 40571"
88953,"49235"
89049,"None"
89069,"None"
89094,"26104 39275 43352"
89102,"21386"
89123,"14996 24535"
89131,"31651 37291"
89141,"None"
89207,"None"
89381,"None"
89471,"None"
89494,"30591"
89500,"None"
89520,"25952"
89566,"11983 27104"
89584,"2855 3583 13176 21137 27104 47209"
89609,"None"
89687,"13176 21903 22935 24964 29447 31273 43394"
89708,"8197 21903 27845 37067 47766"
89753,"None"
89774,"None"
89776,"1447 6177 14043 42736"
89830,"42736"
89844,"21573 35383 35561 37710"
89896,"None"
89916,"None"
90082,"None"
90110,"4605"
90151,"None"
90202,"27568"
90209,"None"
90225,"None"
90261,"31955 43961"
90318,"None"
90382,"288 6656 12341 13176 17163 17949 21137 25879 27086 27845"
90574,"5120 17924"
90600,"4957 12614 20339 27966 33125 36085 38739 46979"
90694,"None"
90705,"None"
90737,"23909"
90767,"25647"
90905,"None"
90915,"32139 38293"
90925,"None"
90958,"16797 20114"
91044,"4945 8277 19660 21903"
91185,"None"
91412,"None"
91423,"13176"
91565,"2180 26571 27730"
91579,"18023 46061"
91584,"21006 22935 23650 27020 32864 34044"
91618,"None"
91636,"9839 11520 13176 14992 31717 32578 43768"
91700,"None"
91742,"None"
91752,"None"
91767,"None"
91773,"None"
91775,"3952 19717 28476 34969 39275 47626 47766"
91850,"None"
91860,"24852"
91874,"None"
91981,"None"
92189,"37923"
92200,"3389"
92224,"None"
92258,"None"
92284,"23268"
92308,"None"
92358,"None"
92453,"39993"
92468,"13245"
92588,"24852 34898"
92605,"24852"
92633,"None"
92665,"29034"
92696,"26620"
92717,"None"
92825,"32566"
93007,"None"
93009,"13176 14874 20392 24184 39475 47209"
93043,"None"
93076,"24852 47766"
93254,"14366"
93324,"24852"
93356,"3873 10851 22112 22624"
93374,"1463 14010 33978 35163 39276 46681"
93399,"None"
93400,"None"
93435,"35221 44632"
93460,"12276 38789"
93588,"None"
93611,"None"
93647,"None"
93703,"None"
93746,"None"
93902,"9825 18140 37687"
93936,"None"
93974,"6087 30827"
93988,"None"
94105,"None"
94109,"None"
94126,"7533"
94178,"7251 10685 18883 21072 22227 40852 45013 45948 47087"
94307,"5450 21137 30233 38293 45603"
94363,"24852"
94394,"None"
94462,"None"
94496,"None"
94579,"24852"
94588,"5876 11520 13176 47766"
94597,"None"
94629,"None"
94653,"None"
94663,"42450 43394"
94726,"13176 27845"
94756,"12218 15424 24852 28599"
94871,"None"
94911,"19348 35921"
94933,"None"
94957,"None"
95029,"23102 42731"
95037,"None"
95068,"24852 38689"
95070,"None"
95109,"None"
95132,"7559"
95356,"None"
95378,"5077 5212 17794 18523 22935 24852 42828 47209"
95395,"13176 21137 46627"
95399,"21709 29118 40396 48186"
95412,"None"
95493,"9426 24852 44712"
95522,"26604 44799"
95557,"17706 24852 28985 35951"
95597,"None"
95707,"None"
95713,"27966 42265 44632 47209 47626"
95743,"5514 19660"
95805,"None"
95916,"24852 47766"
95955,"None"
96054,"None"
96108,"9036 30391 34428 47890"
96131,"3583"
96203,"34335 45007"
96285,"None"
96348,"49235"
96513,"18838"
96518,"36425"
96530,"None"
96537,"2846 26209 42247"
96554,"None"
96570,"13176 33198 35163 37646 45007 46979 47209"
96660,"None"
96691,"None"
96712,"None"
96722,"None"
96738,"13176 21903 31805"
96842,"None"
96889,"6448 20119 35221 35909 44632 47766"
96897,"None"
96944,"None"
96982,"28703 47877"
97011,"None"
97029,"955 29064"
97101,"13176 30827"
97203,"None"
97226,"None"
97296,"21137 47209"
97325,"23909 27189 46842"
97328,"None"
97386,"21903"
97421,"None"
97476,"17469"
97496,"6188 23025 32018"
97519,"19604"
97645,"26165 44609"
97654,"5550"
97668,"13176 25138"
97677,"None"
97771,"None"
97834,"31651 32455 38928 41400"
97867,"None"
97906,"13176 18176 21267 40706"
97934,"3952 21195 21616 45007"
98020,"8859 13176 21903 46979 47209"
98090,"None"
98189,"24852 36011"
98197,"None"
98209,"2716 6532 10070 14852 22035 26165 28289 38944 47029 48726"
98256,"4799 6585 13176 19660 20995 21903 26369 35914 46990 49235"
98291,"4799 4945 13198 17461 47626"
98365,"None"
98426,"40310"
98439,"26620"
98513,"None"
98515,"None"
98638,"None"
98713,"None"
98749,"None"
98846,"None"
98888,"15424 23452"
99027,"1158 7156 24852 30489 47766"
99040,"None"
99132,"None"
99183,"18027 32864 37019"
99195,"None"
99257,"None"
99324,"24852"
99466,"10831 24852 34429 42585 47766"
99497,"None"
99530,"10753 13176 21463"
99570,"None"
99603,"None"
99613,"12324 13646 24852 37417"
99622,"None"
99623,"None"
99674,"551"
99699,"None"
99713,"None"
99717,"27511"
99726,"None"
99739,"None"
99834,"44632"
99842,"36929 41960"
99976,"None"
100096,"None"
100107,"15541 18023 32403 43744"
100124,"5479"
100159,"None"
100189,"24852 27548 47630"
100190,"46052"
100200,"26165"
100242,"12341 24852"
100298,"None"
100315,"None"
100384,"None"
100440,"13166"
100447,"None"
100449,"24852"
100526,"None"
100668,"7376 27117 30507"
100693,"24964 27845"
100838,"None"
100867,"4938 21572 26348 30591 37710 38928 39581 49235"
100915,"343 4354 4957 24954 30489 33000 33754 40571 42356 43713"
100949,"None"
101035,"17794 28985 30489"
101079,"9172 17007 19660 21903 24311 40992 41950 47626"
101178,"None"
101218,"None"
101273,"None"
101327,"None"
101350,"45866"
101364,"1890 22959 24852 37508 43154"
101409,"34658"
101466,"None"
101528,"None"
101582,"None"
101638,"None"
101640,"11520"
101649,"16874 31040"
101657,"None"
101710,"13176"
101725,"None"
101750,"None"
101828,"11440"
101914,"9772 18078 27966 32230 44570"
101933,"47209"
101974,"31683"
102008,"11005 21137 27845"
102085,"21903 47766"
102099,"24273 24825"
102105,"21137 21616 25762 49235"
102205,"24852"
102242,"2763 8277 9339 13176 18150 21096 21903 22425 22935 24184 24884 27104 27344 27845 31915 36726 39121 41844 41950 47209"
102245,"None"
102395,"24852 26351 39475 42265 45948 47156 47209"
102427,"30063 32151"
102513,"17949"
102544,"8204 31564"
102569,"9076 11520 22224 24838 24852 27464 35898 47766"
102598,"37022"
102627,"27845 32952 47766"
102648,"27325"
102709,"9387"
102821,"6187 12016 24852 30850 47144"
102878,"None"
102903,"None"
102942,"None"
103079,"None"
103115,"16001 46069"
103135,"None"
103139,"None"
103158,"18610 20814"
103248,"1689 11365 13176 32478"
103309,"12341"
103310,"18362 24852 30696 33000 41844 42948 44632 47766"
103448,"None"
103467,"None"
103482,"None"
103487,"None"
103488,"None"
103737,"None"
